entropy_10m,standard_deviation_10m,turbulence_intensity_10m,variability_index_10m,entropy_era5,standard_deviation_era5,turbulence_intensity_era5,variability_index_era5
0.682439499,0.936830093,0.205956283,0.659531386,0.754697046,0.675436084,0.094362737,0.336348359
0.810721188,0.740307744,0.158072828,0.640569395,0.727431312,0.628552953,0.090702481,0.333064953
0.596832512,0.317433283,0.065562812,0.247848537,0.534678908,0.595946674,0.088521676,0.266284197
0.647431736,0.427200187,0.089936882,0.336842105,0.679378074,0.701882732,0.107156261,0.361530703
0.640107243,0.533593686,0.11557986,0.411552347,0.713389566,0.80243057,0.127085028,0.450288706
0.725369889,0.662644114,0.148630456,0.51588785,0.609884793,0.893341059,0.147898113,0.474061956
0.609430156,0.756453715,0.178689854,0.566929134,0.617057936,1.02018985,0.176451391,0.55790148
0.461828424,0.790042193,0.195072146,0.543209877,0.506502787,1.040742436,0.188398078,0.546482513
0.301778953,0.770101003,0.196621533,0.561702128,0.44668281,1.03025573,0.195107566,0.543815713
0.395005951,0.758653778,0.201412508,0.584070796,0.475001046,1.026606801,0.204762227,0.579304651
0.440972327,0.709459888,0.197072191,0.583333333,0.587640358,1.046136013,0.220865272,0.693592658
0.50781513,0.629594226,0.180744754,0.602870813,0.637961503,1.035249666,0.233349139,0.747127296
0.553114675,0.498887652,0.149666295,0.48,0.644874807,1.020856886,0.246824425,0.792399555
0.773084395,0.44315786,0.137769283,0.497409326,0.69065516,0.99176144,0.257581174,0.873899773
0.676645069,0.301270458,0.096923472,0.353887399,0.627194059,0.885694077,0.248080717,0.78130104
0.792010738,0.264575131,0.08819171,0.333333333,0.597456293,0.852631616,0.258501734,0.844901035
0.555996135,0.282842712,0.09753197,0.344827586,0.56096993,0.858143311,0.282196251,0.870000887
0.616283318,0.387298335,0.138320834,0.5,0.476105607,0.849157605,0.300353778,0.855485813
0.579353764,0.493006649,0.18147484,0.588957055,0.46322724,0.81274849,0.304562354,0.906333566
0.615813348,0.607533721,0.234418156,0.733118971,0.558476395,0.727484417,0.292400199,0.955680984
0.512701582,0.708284312,0.295118463,0.958333333,0.609677913,0.606432929,0.264814951,0.853041144
0.402547978,0.754431353,0.335302824,1.022222222,0.640540762,0.501026866,0.236071921,0.749703571
0.495629073,0.799435565,0.38220027,1.099601594,0.680501413,0.418892124,0.210612992,0.646467406
0.463334325,0.771857428,0.408030358,1.110132159,0.613524299,0.353135199,0.187925013,0.54592566
0.445302479,0.729297607,0.422781222,1.217391304,0.713948611,0.320680368,0.18010445,0.581852404
0.530375771,0.669369521,0.422759697,1.326315789,0.812162987,0.316126159,0.188876977,0.76790848
0.609683971,0.546198987,0.390142134,1.214285714,0.617434543,0.263536454,0.167699577,0.564507549
0.761302947,0.475146176,0.382668061,1.369127517,0.42314669,0.285392316,0.190807115,0.659977372
0.749636639,0.394669341,0.361529168,1.282442748,0.520180473,0.328073344,0.228497724,0.76559194
0.654560592,0.3104656,0.305376,1.180327869,0.682522543,0.371129841,0.273733193,0.928759399
0.684862255,0.23570226,0.243829925,0.931034483,0.471879357,0.319522651,0.247455226,0.875523562
0.724360693,0.289995211,0.292432145,1.210084034,0.568349131,0.35165098,0.268920491,1.015085928
0.630963165,0.485555238,0.438094951,1.714285714,0.630387726,0.546031333,0.387496938,1.489758724
0.726643635,0.913175169,0.684881377,2.55,0.5262573,0.775763046,0.496295076,1.707044989
0.565206656,1.199305355,0.749565847,2.3125,0.396356998,0.947256494,0.547772878,1.621826475
0.368086356,1.307882088,0.71339023,2.018181818,0.313982821,1.063386573,0.560669114,1.478723285
0.279376325,1.407618162,0.675656718,1.776,0.295654756,1.168001973,0.556095824,1.459766313
0.285713883,1.456498846,0.628704538,1.597122302,0.344792468,1.25375367,0.532131624,1.460440359
0.411027134,1.483707818,0.567022096,1.49044586,0.496852339,1.348914386,0.508949393,1.494898472
0.567945525,1.451699196,0.490715221,1.41971831,0.567176556,1.381009105,0.464200062,1.400915051
0.581807631,1.325916874,0.399773932,1.145728643,0.657981313,1.339830396,0.402898882,1.312697282
0.699638523,1.218149781,0.332222668,1.118181818,0.70800722,1.190028779,0.32096639,1.106277579
0.71963342,0.980504405,0.246151734,0.878661088,0.619369996,0.975753279,0.242070827,0.808423872
0.75819955,0.703364928,0.166805912,0.664031621,0.44302187,0.802655327,0.187717619,0.581578921
0.277758296,0.44127341,0.10067074,0.342205323,0.265189668,0.683803203,0.153889218,0.43157914
0.314449971,0.416583325,0.094143124,0.338983051,0.293563039,0.608842492,0.133671158,0.394979512
0.314449971,0.416583325,0.094143124,0.338983051,0.334882888,0.526553842,0.11358802,0.3880892
0.295759344,0.390423559,0.087900238,0.292682927,0.360688009,0.410181645,0.086980921,0.322317177
0.362251372,0.375185139,0.084153676,0.291588785,0.391810444,0.304485868,0.063606881,0.239204204
0.298772539,0.346008992,0.077176727,0.289962825,0.23748863,0.241792485,0.04999427,0.173187878
0.35771652,0.354338194,0.079329446,0.291044776,0.210377081,0.239374408,0.049444706,0.173014354
0.508493432,0.368461516,0.083582953,0.29489603,0.28047115,0.270507994,0.055493019,0.17182973
0.856263303,0.457954389,0.106915422,0.443579767,0.604349984,0.266924096,0.055149998,0.173060428
0.769612756,0.441823871,0.107108817,0.387878788,0.720762704,0.324806623,0.068721692,0.284568899
0.619414376,0.458484823,0.115342094,0.352201258,0.681943978,0.409501741,0.088807175,0.344522357
0.545910009,0.463905522,0.119717554,0.335483871,0.6963716,0.536070381,0.120027622,0.456701514
0.578507153,0.492372375,0.131008171,0.372505543,0.547491528,0.649734538,0.15051818,0.521833445
0.37935521,0.492372375,0.135205229,0.329519451,0.40740385,0.770273901,0.185670674,0.622125904
0.394287534,0.500555247,0.141666579,0.367924528,0.230258265,0.81285207,0.20161193,0.640154593
0.589645197,0.590197707,0.163943807,0.5,0.155322091,0.801759629,0.200776264,0.646321108
0.600313735,0.838980863,0.224727017,0.776785714,0.207724818,0.82877661,0.206130519,0.641925999
0.483525381,1.115671198,0.284852221,0.893617021,0.240113731,0.92097893,0.225075887,0.709003834
0.349012,1.255875082,0.308821742,0.860655738,0.112843291,1.02747708,0.245693228,0.744638545
0.356460781,1.364021831,0.322209881,0.826771654,0.166193765,0.994553429,0.239910383,0.751182383
0.264424242,1.413304835,0.317002954,0.785046729,0.169267328,1.003585006,0.241231878,0.748522749
0.343080483,1.460498393,0.309646302,0.74204947,0.206430273,1.022738822,0.24111861,0.734159563
0.367052203,1.418528189,0.285609702,0.704697987,0.31122258,1.021441001,0.235559572,0.718144667
0.359912447,1.328820488,0.258441586,0.680713128,0.387014573,0.971530218,0.217889359,0.698399915
0.506044105,1.161506445,0.217442704,0.655226209,0.538669493,0.874144758,0.189940724,0.67664239
0.767080818,0.923158828,0.165836915,0.628742515,0.751490541,0.669761788,0.139502635,0.568290557
0.584170101,0.457271497,0.078953352,0.29352518,0.753230974,0.43641418,0.08769747,0.364638177
0.561011586,0.327448045,0.055815008,0.170454545,0.637266739,0.326290371,0.064395701,0.217432904
0.561153322,0.330298686,0.056380999,0.170697013,0.641181055,0.326686389,0.064490715,0.217489752
0.750174948,0.363910093,0.063380568,0.24383164,0.862421998,0.285473199,0.057082811,0.220299066
0.572869083,0.373794358,0.065770268,0.246334311,0.521460795,0.144674248,0.029446819,0.097049668
0.673065742,0.39255219,0.069994447,0.249628529,0.640049051,0.184362519,0.037754508,0.144140125
0.816252796,0.460901894,0.083927507,0.327769347,0.64986137,0.289453316,0.060070919,0.233750085
0.804565053,0.499096406,0.094021301,0.357927786,0.557427208,0.433105053,0.091935737,0.332699507
0.548173978,0.591373167,0.115577818,0.371335505,0.404218626,0.540687543,0.117523406,0.366256342
0.455395437,0.671389521,0.134502074,0.380634391,0.269534154,0.59086461,0.130826459,0.373090988
0.482697736,0.745542308,0.153720064,0.412371134,0.284582057,0.60909584,0.137061936,0.379173849
0.403564902,0.74049533,0.157552198,0.425531915,0.208371084,0.577664753,0.132168849,0.385531961
0.314280641,0.69457221,0.151267995,0.435571688,0.083378875,0.527626465,0.122090448,0.366196647
0.342810542,0.629980158,0.140777689,0.446927374,0.05692911,0.499086174,0.116084855,0.335300819
0.515155074,0.533593686,0.123612437,0.370656371,0.079002734,0.484410036,0.112990219,0.308328602
0.593582124,0.494061962,0.116478262,0.377210216,0.078665469,0.484684099,0.113047837,0.308980913
0.821177105,0.396775195,0.096578141,0.340770791,0.089259253,0.471265849,0.110333612,0.31014875
0.54223805,0.260874597,0.064948033,0.22406639,0.611113559,0.602609725,0.145722492,0.477604708
0.802000418,0.193469779,0.048876576,0.151578947,0.468247665,0.654224495,0.160997216,0.486037427
0.744501952,0.251108653,0.064663172,0.25751073,0.471257701,0.653429089,0.160752482,0.485889338
0.69622631,0.331976405,0.086791217,0.31372549,0.497130643,0.643065901,0.15764443,0.484173812
0.528934249,0.452999264,0.121610541,0.429530201,0.489670068,0.651154803,0.160105019,0.485622551
0.481561852,0.475803414,0.129177397,0.43438914,0.503202299,0.674589417,0.167503143,0.490412558
0.503989051,0.48189441,0.132631489,0.440366972,0.584556191,0.699291886,0.176976631,0.499845264
0.477637435,0.449922833,0.127037035,0.423529412,0.590697476,0.694823234,0.181158459,0.514946883
0.485694041,0.417332801,0.120966029,0.405797101,0.64314756,0.641461768,0.173244567,0.533417175
0.67728012,0.438431548,0.130227192,0.415841584,0.712463225,0.557536737,0.156232098,0.553445579
0.529621567,0.413319892,0.127175351,0.4,0.861471103,0.409930672,0.119467604,0.498620769
0.574450014,0.40645828,0.128018356,0.409448819,0.601797865,0.220710802,0.066485503,0.247959619
0.807478112,0.34990078,0.114408974,0.42506812,0.658969307,0.240572778,0.072668708,0.281780398
0.75672603,0.243099202,0.081258786,0.233983287,0.663138888,0.269536582,0.082139959,0.284280185
0.73634497,0.254950976,0.084983659,0.266666667,0.715284612,0.278897205,0.086944264,0.290808167
0.771345293,0.267186992,0.088570274,0.26519337,0.62640452,0.251530396,0.08013359,0.258321751
0.538051422,0.25,0.081967213,0.262295082,0.524003173,0.221414838,0.071075074,0.211428351
0.485646797,0.277263413,0.090166963,0.292682927,0.545631191,0.232784426,0.074545077,0.239774921
0.475908762,0.3082207,0.099426032,0.322580645,0.514841075,0.287295125,0.090937704,0.313086633
0.530460909,0.364005494,0.1155573,0.380952381,0.498588613,0.386854116,0.11970916,0.412866033
0.688787028,0.520149551,0.159229454,0.581632653,0.426968798,0.514863641,0.154463591,0.510298228
0.728821797,0.68495742,0.198538382,0.695652174,0.413960291,0.655686585,0.189086877,0.594339411
0.641970773,0.812745689,0.221657915,0.736363636,0.423619312,0.798040876,0.219741968,0.662391659
0.631122345,0.895203267,0.230524446,0.721030043,0.512862301,0.926682499,0.242986337,0.69882518
0.364977112,0.862610701,0.210821353,0.562118126,0.400987206,0.92903749,0.231823866,0.662874527
0.377739379,0.9114625,0.211558027,0.603481625,0.524893009,0.952601819,0.225058705,0.661937378
0.454008027,0.952591495,0.21129571,0.598890943,0.652525904,0.989242149,0.218789836,0.744747223
0.655416789,1.008574351,0.211589025,0.692307692,0.686801973,1.024037838,0.211474778,0.708462722
0.644975589,1.003604614,0.198079858,0.631578947,0.661484543,1.064112038,0.206621351,0.673868531
0.706436683,1.028213121,0.191592507,0.652173913,0.611856796,1.054404001,0.193744697,0.60007372
0.613602546,0.911957601,0.162849572,0.589285714,0.565751382,1.003371462,0.175559979,0.512879627
0.453673266,0.738758343,0.127555397,0.448920863,0.476082636,0.933219987,0.156590835,0.43046777
0.405284124,0.66473679,0.111253019,0.351464435,0.382700599,0.853251834,0.138273983,0.357397458
0.398758588,0.597913037,0.098828601,0.330578512,0.334579129,0.763352066,0.120465391,0.306289528
0.405687164,0.6209312,0.102916774,0.331491713,0.338637969,0.679359685,0.105139304,0.30037243
0.36368369,0.651227473,0.108387374,0.332871012,0.475345233,0.603829471,0.092232379,0.296458456
0.356726659,0.629980158,0.104561022,0.331950207,0.359398622,0.512924052,0.077858715,0.221003859
0.343130294,0.665624185,0.111246382,0.334261838,0.356747132,0.507961684,0.077075954,0.219744303
0.351611284,0.677567135,0.113717561,0.335664336,0.446287581,0.619394859,0.095127367,0.267696881
0.546453888,0.732717544,0.12578842,0.394849785,0.426252675,0.710768471,0.111304915,0.284085741
0.689347641,0.742134684,0.131157823,0.424153166,0.333473423,0.732064865,0.117009837,0.289958642
0.579984504,0.61553951,0.11057596,0.359281437,0.283010747,0.725449229,0.118433183,0.296162199
0.594847995,0.653781734,0.116920727,0.357675112,0.18644443,0.67731245,0.111639403,0.299014118
0.434611381,0.752034278,0.132711931,0.405882353,0.13930995,0.636192602,0.10547613,0.295474164
0.454048443,0.730867065,0.129357003,0.407079646,0.165857423,0.591849493,0.098705576,0.266874786
0.474829104,0.729678392,0.130106103,0.410104012,0.213026481,0.561129472,0.093996518,0.243111393
0.67977713,0.759751421,0.132514783,0.401162791,0.223729122,0.540097149,0.090774895,0.233624926
0.636268358,0.761030004,0.130090599,0.393162393,0.1893681,0.521749014,0.088114186,0.234752109
0.648770203,0.747356452,0.127209609,0.391489362,0.177249404,0.515624572,0.086914546,0.234306406
0.667467425,0.722072634,0.122040445,0.388732394,0.218487151,0.50892039,0.085593975,0.233786079
0.640438415,0.741010946,0.125772721,0.390381895,0.345022412,0.472967388,0.079020253,0.232237595
0.65095065,0.729154762,0.123585553,0.389830508,0.461718376,0.413138212,0.068351787,0.194422203
0.644277088,0.703364928,0.118878579,0.354929577,0.608864337,0.368761272,0.060433746,0.190109709
0.66395753,0.737629461,0.126270379,0.359486448,0.22776784,0.312623332,0.050827808,0.144532349
0.628001149,0.714677472,0.125198973,0.367883212,0.433584705,0.312891414,0.051136738,0.145286227
0.523435729,0.621098936,0.112078004,0.306766917,0.561694716,0.281490062,0.046452752,0.141083744
0.573712799,0.609815546,0.113454055,0.390697674,0.607216806,0.241011093,0.040174184,0.130356014
0.696617402,0.655743852,0.123725255,0.396226415,0.589049287,0.18986085,0.031913665,0.11972116
0.814373569,0.604784167,0.118779215,0.471358429,0.753042973,0.125704457,0.021303433,0.068674725
0.650392847,0.492372375,0.100655341,0.327086882,0.457977653,0.121961821,0.020791611,0.073232587
0.629134972,0.448066835,0.093185477,0.332755633,0.531078789,0.159019483,0.027201029,0.110023472
0.458716526,0.3729574,0.078379839,0.23117338,0.381334076,0.177668645,0.03048077,0.110348262
0.458650193,0.364005494,0.076632736,0.210526316,0.449384651,0.197095855,0.033930656,0.110729954
0.412757465,0.383242743,0.08026026,0.230366492,0.680249641,0.233252392,0.040495655,0.136405859
0.466864949,0.381517438,0.080038623,0.230769231,0.556748224,0.234149281,0.041119878,0.122217824
0.474778493,0.399652627,0.083551072,0.25087108,0.591899564,0.252577915,0.044921839,0.137810303
0.520273198,0.467855628,0.096797716,0.331034483,0.567917237,0.248208338,0.044173565,0.130052579
0.631490442,0.584700778,0.11872097,0.406091371,0.621294548,0.313072656,0.05534548,0.208730901
0.426197677,0.589432401,0.11769033,0.399334443,0.505001611,0.394790728,0.069087145,0.239277027
0.734511659,0.651280789,0.126462289,0.40776699,0.366322147,0.457948891,0.079369485,0.24173131
0.744189714,0.639444203,0.119895788,0.4125,0.319394597,0.478943243,0.082490438,0.240223733
0.575629878,0.560443773,0.101744709,0.308623298,0.346254852,0.519193349,0.088326068,0.237277266
0.529312412,0.526782688,0.093235874,0.265486726,0.235288394,0.508084684,0.085645381,0.235106262
0.504658642,0.512076383,0.089315648,0.261627907,0.518872166,0.543657839,0.090086527,0.267626245
0.525255164,0.476095229,0.082085384,0.25862069,0.708922772,0.611044251,0.098901868,0.335491213
0.740674258,0.450616861,0.076592101,0.254957507,0.699874088,0.661328967,0.103924478,0.3754944
0.704967852,0.322641011,0.05369892,0.166435506,0.753390398,0.672822228,0.10258642,0.381925392
0.761955,0.282351239,0.046160966,0.179836512,0.626416081,0.570600242,0.084506564,0.262751482
0.667384397,0.253174292,0.041110846,0.178619756,0.371892409,0.51119755,0.074688533,0.22569673
0.63859196,0.256580072,0.041720337,0.178861789,0.295611854,0.491639348,0.071528402,0.224746011
0.67726661,0.167497927,0.026943366,0.112600536,0.29657851,0.488816729,0.071072498,0.224603034
0.691335506,0.168942791,0.027139404,0.112449799,0.263204425,0.500228073,0.072882799,0.225069725
0.728600223,0.220321734,0.035679633,0.145748988,0.279595403,0.554645453,0.081242953,0.268247798
0.710206071,0.391843932,0.064501059,0.263374486,0.230715848,0.683679078,0.10160469,0.341145165
0.63463815,0.537677619,0.090492727,0.319775596,0.50766499,0.926807997,0.140699198,0.49256711
0.524305597,0.75535128,0.130985771,0.450867052,0.565982431,1.201846334,0.189620011,0.61177197
0.528756531,0.944133936,0.169098615,0.519402985,0.5611417,1.396281005,0.231673186,0.691397819
0.543252666,1.159621586,0.218110643,0.677115987,0.57999662,1.552562084,0.275246178,0.842309142
0.459394288,1.241191184,0.244971944,0.710526316,0.482965084,1.558537066,0.295904761,0.867450356
0.320939271,1.226784415,0.255580086,0.6875,0.3597931,1.481078406,0.300671975,0.829092685
0.158740248,1.152864789,0.247484391,0.708407871,0.277530081,1.367670774,0.29364034,0.810373594
0.305094873,1.086278049,0.241395122,0.733333333,0.32186535,1.233992078,0.279117162,0.829234265
0.407286312,0.94174041,0.217743447,0.76300578,0.451703134,1.055805105,0.252346485,0.829330687
0.514423305,0.729725976,0.175837585,0.65060241,0.542785188,0.821344719,0.20689497,0.735498359
0.567266871,0.561001089,0.139668321,0.497925311,0.66123826,0.597450192,0.157304643,0.646556895
0.732216559,0.484767986,0.124299484,0.435897436,0.796121161,0.371004714,0.102210229,0.415044572
0.700163955,0.478641016,0.127354594,0.399113082,0.838858308,0.542513107,0.158728698,0.577067719
0.493928951,0.526518967,0.143596082,0.436363636,0.622521058,0.601616127,0.182404649,0.597995611
0.243932175,0.578011438,0.160931259,0.473317865,0.398459251,0.666766469,0.20895729,0.618109385
0.239103418,0.597390157,0.167102142,0.475524476,0.355354521,0.684317035,0.21634918,0.623561746
0.316717376,0.678232998,0.193780857,0.6,0.326546569,0.692553937,0.221360212,0.630416425
0.45364965,0.732717544,0.21393213,0.613138686,0.330949667,0.688646319,0.222524688,0.637328781
