Time,Obs10m,Obs60m,Dir10m,Dir60m,WTK_New10m,ERA510m
7/7/2018 0:00,2.7,4.5,27.7,27.4,5.609729,3.746886873
7/7/2018 1:00,3,4.9,24.2,26.5,4.940242,3.388410796
7/7/2018 2:00,1.8,4.1,31.7,33.9,4.308701,3.492263403
7/7/2018 3:00,1.8,4.5,40.7,39.4,3.289438,3.678317438
7/7/2018 4:00,1.1,4,28,36.8,2.740778,3.500729648
7/7/2018 5:00,1.1,4.2,11.3,37.1,1.468481,3.281384395
7/7/2018 6:00,1.2,4.6,2.3,35.8,2.021593,3.086979659
7/7/2018 7:00,0.9,4.7,NaN,41.6,1.471428,2.932240072
7/7/2018 8:00,1.4,4.6,22.1,55,1.483003,2.667511637
7/7/2018 9:00,1.3,4,17.4,58.7,1.056085,2.65333171
7/7/2018 10:00,1.8,4.2,2.1,49,1.394962,1.831624364
7/7/2018 11:00,1.3,4.4,11.9,60.3,1.418122,1.699177586
7/7/2018 12:00,1.2,3.8,17.2,65.9,1.747057,1.975116044
7/7/2018 13:00,2.4,3.8,59.8,78.2,2.870607,1.490569766
7/7/2018 14:00,2.7,3.9,86.4,91.9,2.421277,1.501433467
7/7/2018 15:00,2.4,3,91.8,96.3,2.369567,1.826974292
7/7/2018 16:00,2.1,2.7,81.6,88.2,2.403903,2.65586877
7/7/2018 17:00,2.2,2.8,106.2,104.3,2.857339,2.939139575
7/7/2018 18:00,3.3,4.6,83.6,88.9,2.891991,2.73201538
7/7/2018 19:00,2.1,2.8,85.6,91.4,2.439914,2.505659527
7/7/2018 20:00,2,2.4,96.2,104.7,3.051736,2.441836955
7/7/2018 21:00,2,2.5,117.7,123.6,3.313168,2.738687948
7/7/2018 22:00,1.9,2.5,98.8,91.3,2.778724,2.30921406
7/7/2018 23:00,2.4,3.4,78.3,81,2.852178,2.314547497
7/8/2018 0:00,2.7,4.4,84,80,3.222153,1.765941743
7/8/2018 1:00,2,4.3,86.1,89.4,2.602228,1.522243563
7/8/2018 2:00,1.4,4.6,84.9,98.6,2.565478,1.885699114
7/8/2018 3:00,1.4,4.9,67,81,1.516524,2.095982198
7/8/2018 4:00,1.4,4.3,59.6,80.6,1.962216,2.207846339
7/8/2018 5:00,1.3,4.5,66.4,85.8,2.06827,2.031288847
7/8/2018 6:00,1.2,4.7,69.8,91.8,2.667308,2.061241366
7/8/2018 7:00,1.3,4.4,56.1,94.3,3.144006,1.994684607
7/8/2018 8:00,1.1,4.3,81.1,119.4,2.684128,1.945923078
7/8/2018 9:00,1.1,5.2,99.8,142.9,2.859195,1.953339181
7/8/2018 10:00,0.8,5.3,NaN,157,2.640755,1.992430073
7/8/2018 11:00,0.9,4.6,108,167.2,2.032581,1.7378014
7/8/2018 12:00,0.7,4.8,NaN,162.4,1.018881,1.232423675
7/8/2018 13:00,1,2.8,113.9,147.9,2.331309,0.454718279
7/8/2018 14:00,1,1.5,NaN,175.1,2.555466,1.022491565
7/8/2018 15:00,1.6,1.9,162.9,167.9,1.834161,1.633982643
7/8/2018 16:00,1.9,2.3,199.1,198.4,2.43712,1.403144833
7/8/2018 17:00,1.7,1.9,154.2,155.3,2.734034,1.305581937
7/8/2018 18:00,1.8,2.1,141,148.9,2.569467,1.665539156
7/8/2018 19:00,1.7,2.1,133.1,134.9,3.355609,1.604891322
7/8/2018 20:00,1.7,2,155.3,150,3.657492,1.438649463
7/8/2018 21:00,2.2,2.7,162.6,168.2,3.686208,1.701666096
7/8/2018 22:00,2.3,3.1,162.8,170.8,3.977261,2.344567456
7/8/2018 23:00,2.2,3.3,150.8,158.5,3.909653,2.381347858
7/9/2018 0:00,2.4,3.9,157.1,163.9,3.200589,1.723334735
7/9/2018 1:00,2.1,4,159.2,164.6,2.701443,1.676509971
7/9/2018 2:00,1.9,4.6,173.8,178.3,2.18036,1.970233055
7/9/2018 3:00,1.3,4.5,176.5,176.6,1.230895,2.222062429
7/9/2018 4:00,1.1,4.3,202.1,187.8,1.347948,2.256860249
7/9/2018 5:00,1.7,4.6,212.5,192.6,0.749038,2.137989083
7/9/2018 6:00,1.1,4.4,NaN,207.3,1.909436,1.987635264
7/9/2018 7:00,0.6,3.6,NaN,217.3,1.803317,1.950754307
7/9/2018 8:00,1,4.6,203.2,214.4,1.905641,1.940928847
7/9/2018 9:00,0.7,4.8,NaN,222.9,2.370675,1.919345021
7/9/2018 10:00,0.5,5.2,NaN,226.1,2.109922,2.077584891
7/9/2018 11:00,0.6,4.6,NaN,227.8,1.765758,1.899268428
7/9/2018 12:00,0.7,4.2,NaN,230.9,1.722437,2.1938346
7/9/2018 13:00,1.4,3.2,207.5,227.6,2.08031,2.003730435
7/9/2018 14:00,2.5,3.3,216.8,226.2,2.487928,2.491281698
7/9/2018 15:00,3.1,4.1,220.2,228.8,3.334793,3.007699864
7/9/2018 16:00,3.9,5.1,255.2,257.8,3.292053,3.484261637
7/9/2018 17:00,4,5.2,269.9,274,3.034403,2.991709737
7/9/2018 18:00,3.5,4.6,273.8,277,3.350742,2.667982424
7/9/2018 19:00,3.8,4.9,247.4,250.3,3.466793,2.83584521
7/9/2018 20:00,3.6,4.8,241.7,244.7,3.838959,3.272583164
7/9/2018 21:00,4.1,5.7,223.7,231.2,4.326674,3.650066433
7/9/2018 22:00,4.3,6.1,235.3,238,4.574419,3.878634511
7/9/2018 23:00,3.5,5.6,232.8,239.1,4.548722,3.173213117
7/10/2018 0:00,4.4,6.4,250.5,254,4.207824,2.194860211
7/10/2018 1:00,3.7,5.7,243.7,250.5,3.322735,1.945384335
7/10/2018 2:00,2.2,4.8,226.4,240.2,2.542492,2.057363228
7/10/2018 3:00,1.9,5.2,227.5,235.8,1.863191,2.027533753
7/10/2018 4:00,2.2,5.5,242.1,240,1.718269,2.139816596
7/10/2018 5:00,2.2,5.7,233.6,237.7,1.923908,2.269428548
7/10/2018 6:00,2.3,5.6,234.7,235.3,2.210586,2.63482537
7/10/2018 7:00,2.3,5.2,231.1,242,2.409643,2.553525016
7/10/2018 8:00,2.6,5.2,247.7,251,2.517069,2.417515813
7/10/2018 9:00,2.3,4.3,256.9,263.6,2.900236,2.223674785
7/10/2018 10:00,2,4.1,266.1,277.1,2.998938,1.665161448
7/10/2018 11:00,2,4.1,268.7,279.2,3.281658,1.296176323
7/10/2018 12:00,1.5,3.3,284.6,294.2,3.590378,1.459486076
7/10/2018 13:00,1.5,2.5,323.9,332.7,3.865668,1.614218576
7/10/2018 14:00,1.9,2.6,2.2,9.9,3.663674,2.096235003
7/10/2018 15:00,2.1,2.8,9,11.1,3.851469,2.035119325
7/10/2018 16:00,2.7,4.2,14,11,4.584706,3.470400528
7/10/2018 17:00,2.9,4.7,1.3,5,4.943884,4.084874284
7/10/2018 18:00,3.1,5,12.9,15.1,5.249696,4.040484115
7/10/2018 19:00,3.4,4.9,26.5,25.7,5.722442,4.524394492
7/10/2018 20:00,3.4,5.6,25.8,23.6,5.806069,4.84486147
7/10/2018 21:00,3.8,5.9,40.6,38.5,5.988157,5.024908468
7/10/2018 22:00,3.3,5.4,31,32.8,5.844449,4.159807172
7/10/2018 23:00,3.8,5.6,43.5,41.8,5.4796,3.834429283
7/11/2018 0:00,2.7,5,34.1,38,4.962719,2.968269057
7/11/2018 1:00,2.1,4.6,34.2,37.3,3.728509,2.153937085
7/11/2018 2:00,1.5,3.8,29.8,33.9,2.705923,2.221083104
7/11/2018 3:00,1.6,4,26.2,29,2.906667,2.524096536
7/11/2018 4:00,1.9,4.1,28.9,28.7,2.533906,2.565138408
7/11/2018 5:00,1.5,4,20.5,25.2,2.910041,2.623079238
7/11/2018 6:00,1.5,4.1,19.9,22.1,2.869772,2.682332288
7/11/2018 7:00,1.3,3.9,10.4,22.3,2.271636,2.926426496
7/11/2018 8:00,1.7,4.6,16.6,19.3,2.107972,3.014583711
7/11/2018 9:00,1.7,4.4,13.5,22.9,1.406061,2.940167477
7/11/2018 10:00,1.6,4.2,16.1,25.4,1.407473,1.780563093
7/11/2018 11:00,1.8,4.5,12.9,23.9,1.472806,1.949253353
7/11/2018 12:00,1.6,4.1,29.2,30,1.752175,2.336384888
7/11/2018 13:00,2,3.8,43,46.9,1.625862,1.470834226
7/11/2018 14:00,2.2,3,73.7,73.2,1.619421,1.113352912
7/11/2018 15:00,2,2.5,94.5,102.8,1.714625,1.063630221
7/11/2018 16:00,1.5,1.7,102.1,123,1.967414,0.804862399
7/11/2018 17:00,1.1,1.3,94,98.8,2.207063,0.665793795
7/11/2018 18:00,1.3,1.5,105.6,107.1,2.34764,1.151001807
7/11/2018 19:00,2.1,2.4,119.5,123.3,2.764331,1.781261712
7/11/2018 20:00,1.8,2,126.4,140.3,4.102809,2.509028654
7/11/2018 21:00,2.1,2.6,107.1,108.5,4.222918,3.265587531
7/11/2018 22:00,3.9,5.3,68.9,73.4,4.874367,2.209815497
7/11/2018 23:00,2.6,3.8,52.1,53,2.618484,2.22987575
7/12/2018 0:00,2.7,4.5,78.7,76.2,3.479518,2.185045391
7/12/2018 1:00,1.9,3.9,82.6,76.3,3.405227,1.845172358
7/12/2018 2:00,1.8,4.5,77.9,78.1,2.751233,1.879600512
7/12/2018 3:00,1.7,4.7,61.3,68.3,2.126434,2.696076557
7/12/2018 4:00,2.6,5.6,61.2,70,2.492563,2.461527958
7/12/2018 5:00,2.3,5.4,71.1,80.5,2.381431,2.317433474
7/12/2018 6:00,2.2,5.3,60,79.4,1.889852,1.82858708
7/12/2018 7:00,1.9,4.8,58.6,77,1.473259,1.821531381
7/12/2018 8:00,1.4,4,67.9,90.6,2.225894,2.718473878
7/12/2018 9:00,1,4.3,86.2,117.5,1.759,2.885985531
7/12/2018 10:00,0.8,4.6,NaN,144.7,1.865596,1.944876125
7/12/2018 11:00,1.5,5.8,162.9,173.5,1.754766,1.967854688
7/12/2018 12:00,1.2,4.6,181.8,184.5,2.28963,2.637643301
7/12/2018 13:00,1.8,3.7,194,188.9,2.427866,2.225275302
7/12/2018 14:00,2,3.3,202.1,206.1,2.23827,2.556891234
7/12/2018 15:00,2.9,4,192.8,196.6,2.013249,3.157656947
7/12/2018 16:00,3.3,4.7,193.1,196.7,2.834285,3.613910172
7/12/2018 17:00,4.3,6,178.4,184.5,3.426946,3.649600514
7/12/2018 18:00,3.7,5.6,196.6,196.1,4.311599,3.528723002
7/12/2018 19:00,3.5,4.8,187.6,190.5,4.534471,3.46893209
7/12/2018 20:00,3.4,5,175.7,180.6,4.725222,3.382304393
7/12/2018 21:00,3,4.8,163.5,170.3,4.696126,3.547339878
7/12/2018 22:00,2.8,4.6,181.6,182.2,4.970062,3.833650386
7/12/2018 23:00,2.9,4.9,188.8,190.6,4.279303,3.73103639
7/13/2018 0:00,2.5,4.7,197.6,199.1,4.119026,3.06906437
7/13/2018 1:00,2.9,5.2,199.1,204.5,3.528003,2.338545523
7/13/2018 2:00,2.1,4.5,171.8,180.7,2.255865,2.269941407
7/13/2018 3:00,1.5,4.2,147.6,168,1.446007,2.020330413
7/13/2018 4:00,1.4,4.4,123.6,146.6,1.373212,2.116590243
7/13/2018 5:00,1.5,4.3,NaN,166.4,1.349354,2.631653524
7/13/2018 6:00,1.7,4.5,171.6,172.7,2.225344,2.860799637
7/13/2018 7:00,2.4,5.5,189.7,187.9,3.071494,2.615729132
7/13/2018 8:00,2.1,5,200.8,200.9,2.966984,2.451659705
7/13/2018 9:00,1.6,4.7,193.1,203,2.327716,2.547852714
7/13/2018 10:00,2.1,5.8,184.6,198.6,2.046869,2.836439297
7/13/2018 11:00,2.2,6,201.6,200.6,1.932804,2.99283623
7/13/2018 12:00,2.8,6,195.3,200,2.563271,3.490264355
7/13/2018 13:00,2.3,4.3,199.7,206.3,3.134922,3.231887344
7/13/2018 14:00,3.1,4.5,195.9,204.5,3.700705,3.438381507
7/13/2018 15:00,3.1,4.3,210.4,215.1,4.721096,3.593135981
7/13/2018 16:00,3.6,4.7,213.6,219.1,4.994175,2.942157509
7/13/2018 17:00,3.5,4.6,200.1,207.9,5.031662,2.405729299
7/13/2018 18:00,3.2,4,190.1,194.5,5.376386,2.629492798
7/13/2018 19:00,3.1,3.8,195.5,198,5.866776,3.118514449
7/13/2018 20:00,3.5,4.5,173.4,178.5,6.082385,3.168443098
7/13/2018 21:00,3.2,4.3,184.2,189.4,6.148983,3.162677572
7/13/2018 22:00,3.4,5,161.8,165.3,5.864841,3.161324252
7/13/2018 23:00,3.3,4.9,169.7,176.6,5.602275,3.555940936
7/14/2018 0:00,3.7,6,163.4,168.6,5.540002,3.100464986
7/14/2018 1:00,2.8,5.2,185.5,188.5,4.594523,2.84750382
7/14/2018 2:00,1.8,4.5,171.2,181.4,3.586475,2.541673866
7/14/2018 3:00,1.6,4.3,187.7,179.3,3.317083,2.327170716
7/14/2018 4:00,1.9,4.6,220.9,216,3.038564,2.094306728
7/14/2018 5:00,2.2,3.7,292.2,295.7,3.143997,1.719061986
7/14/2018 6:00,0.6,0.4,NaN,NaN,3.022542,1.352161699
7/14/2018 7:00,0.9,2.2,NaN,211.6,3.585285,1.237187998
7/14/2018 8:00,2.4,4.7,251.7,246,3.53079,1.926204627
7/14/2018 9:00,3,4.6,264.8,266.4,3.574196,1.77191098
7/14/2018 10:00,1.4,2.2,220.9,225.9,3.392588,1.967136119
7/14/2018 11:00,1.3,3.3,253.2,255.3,3.065034,2.031545748
7/14/2018 12:00,2.2,3.9,292.5,296.5,3.538312,1.120450721
7/14/2018 13:00,1.6,2.8,236.3,236.8,3.856336,1.18713406
7/14/2018 14:00,0.6,1.5,NaN,219.4,4.3498,1.503991185
7/14/2018 15:00,1.3,1.6,78.5,91.4,5.462537,2.334672643
7/14/2018 16:00,1.7,2.1,124.7,132.2,6.072495,2.168086519
7/14/2018 17:00,1.6,2.3,138.9,147.7,5.997871,2.227836234
7/14/2018 18:00,2.2,3.7,101.7,111.8,6.289498,2.301119847
7/14/2018 19:00,1.6,2,114.9,122.5,6.141682,2.518657748
7/14/2018 20:00,2,2.4,110,117.5,6.154773,2.459240107
7/14/2018 21:00,2.4,2.9,99.5,110.9,5.509152,2.293776216
7/14/2018 22:00,2.1,2.5,131.4,139.1,5.657917,2.390296963
7/14/2018 23:00,1,0.6,131.7,NaN,5.861684,1.932323141
7/15/2018 0:00,1.3,1.8,NaN,NaN,5.026907,1.610517136
7/15/2018 1:00,1.3,1.8,86,124.4,5.409554,1.065022331
7/15/2018 2:00,1.1,2.5,NaN,88.8,3.116501,0.919236101
7/15/2018 3:00,1.7,4,84,91.6,1.842469,1.358106278
7/15/2018 4:00,1.2,2.8,91.8,102,2.206339,1.922081651
7/15/2018 5:00,1.5,3.7,73.2,90.3,2.452948,2.012061084
7/15/2018 6:00,1.4,4.2,79.5,114.3,2.592865,2.08292106
7/15/2018 7:00,0.6,3.4,NaN,167.8,3.300753,1.488523155
7/15/2018 8:00,1.3,3.5,254.7,240.6,3.242551,1.262533492
7/15/2018 9:00,0.5,2.6,NaN,235.7,3.156001,1.036386495
7/15/2018 10:00,0.8,2.9,NaN,239.8,2.93289,1.848258002
7/15/2018 11:00,0.5,2.5,NaN,254.1,2.785582,1.054062544
7/15/2018 12:00,1.4,1.9,307.7,NaN,2.408529,0.648064359
7/15/2018 13:00,1.2,0.7,NaN,NaN,2.742137,0.854979853
7/15/2018 14:00,0.7,0.4,NaN,NaN,2.297182,0.811491945
7/15/2018 15:00,1.4,1.2,227.2,213.8,3.399486,1.085193703
7/15/2018 16:00,1.9,2.3,215.4,213.8,3.890328,1.861862868
7/15/2018 17:00,2.1,2.6,213.8,214.3,4.558097,2.094924475
7/15/2018 18:00,3.1,4,192.6,198,4.49219,2.508325331
7/15/2018 19:00,2.6,3.7,190.5,195.5,4.459034,2.70303201
7/15/2018 20:00,2.5,3.6,194.7,197.6,4.150579,2.61135765
7/15/2018 21:00,2.7,4.3,217.2,223.4,4.61007,2.608410525
7/15/2018 22:00,2.7,4.7,211.4,219.6,4.49026,2.767258998
7/15/2018 23:00,2.3,3.4,205.7,218,3.602318,1.689182571
7/16/2018 0:00,2.3,3.1,234.6,238.2,3.842852,0.602319442
7/16/2018 1:00,1.6,2.5,250.8,260,3.347185,0.940785908
7/16/2018 2:00,1.4,3,271.7,265.2,2.988492,1.07003371
7/16/2018 3:00,0.8,2.5,NaN,260.4,4.022108,1.078166758
7/16/2018 4:00,0.6,2.2,NaN,250.1,2.701676,1.408432269
7/16/2018 5:00,0.6,1.9,NaN,254.5,2.334994,1.382796818
7/16/2018 6:00,1,2.5,NaN,259.2,1.960917,1.518572061
7/16/2018 7:00,0.8,2.7,NaN,253.7,1.198611,1.485804676
7/16/2018 8:00,1.1,2.6,NaN,230.9,1.608432,1.569576155
7/16/2018 9:00,1.2,3.1,239.4,240.5,1.716711,1.677677971
7/16/2018 10:00,1.3,3,266.3,273.6,2.389593,3.153344097
7/16/2018 11:00,1.3,2.9,273,287.8,2.542148,1.345415976
7/16/2018 12:00,0.7,1.4,NaN,299.4,2.491088,1.021746692
7/16/2018 13:00,1.5,1.6,283.9,308,1.906398,0.578672204
7/16/2018 14:00,0.7,0.3,NaN,NaN,2.306391,0.551460105
7/16/2018 15:00,2,2.2,261.1,NaN,2.967809,0.765704946
7/16/2018 16:00,2.7,3.4,307.1,304.8,2.501176,1.354326799
7/16/2018 17:00,3,3.8,293.8,300.8,2.853801,1.641387803
7/16/2018 18:00,3.2,4.1,297.8,305.9,3.584972,1.779269044
7/16/2018 19:00,3.5,4.5,280.8,287.9,4.620135,2.69095644
7/16/2018 20:00,3.6,5.6,309.7,325.2,5.004599,3.779336412
7/16/2018 21:00,2.6,3.5,29.9,30.6,5.241075,2.97537789
7/16/2018 22:00,1.7,2.4,53.6,48.8,3.966156,1.427386079
7/16/2018 23:00,1.5,1.7,244.6,274.8,3.765613,1.396941283
7/17/2018 0:00,2,3.2,358.8,357.1,2.343153,1.595513352
7/17/2018 1:00,2.8,6,334.6,342.3,3.175829,1.117493816
7/17/2018 2:00,1.7,4.9,335.3,349.5,2.782754,1.632265817
7/17/2018 3:00,2.3,6,327.8,339.2,2.459993,2.056042801
7/17/2018 4:00,1.7,6,336.7,351.1,2.717811,2.239936539
7/17/2018 5:00,1.5,6.4,336,354.7,3.115556,2.230993747
7/17/2018 6:00,2,6.9,323,341.7,2.852576,2.208691232
7/17/2018 7:00,1.8,6.5,305.5,327.7,2.87574,2.188979144
7/17/2018 8:00,2.2,6.9,307.9,325.5,2.862205,2.606085342
7/17/2018 9:00,2.2,6.5,311.9,331.1,2.39961,2.950471998
7/17/2018 10:00,2,6.2,319.5,337.9,2.764062,3.242188546
7/17/2018 11:00,1.5,5.7,317.1,338.5,2.629177,2.795242614
7/17/2018 12:00,1.8,5.5,328,341.9,3.654413,2.597690586
7/17/2018 13:00,1.9,3.8,347.4,355.2,3.753859,1.610803722
7/17/2018 14:00,1.2,1.3,358.5,2.2,3.151128,1.548964079
7/17/2018 15:00,1.2,1.1,344.4,NaN,2.889749,1.647885185
7/17/2018 16:00,2.9,4,299.9,311.5,3.857793,2.326568572
7/17/2018 17:00,3.6,5.5,318.6,325.4,4.0011,2.891853035
7/17/2018 18:00,3.5,5,24.2,26.6,4.075607,3.110822422
7/17/2018 19:00,3.8,5.8,51,49.7,4.786982,3.37124874
7/17/2018 20:00,3.8,5.3,64.7,67.6,5.304833,3.471944942
7/17/2018 21:00,4.3,6.1,57.6,59.1,5.3008,3.716730623
7/17/2018 22:00,4.5,6.5,65.9,68.9,5.158872,3.6516093
7/17/2018 23:00,3.7,5.4,57,59.7,5.124231,3.381350341
7/18/2018 0:00,3.6,5.4,68.4,66.8,5.077171,3.224472463
7/18/2018 1:00,3.5,5.3,57.8,57,4.344773,2.790483591
7/18/2018 2:00,3.2,5.7,50,51.7,3.827012,2.386151706
7/18/2018 3:00,2.6,5.1,53.2,52.5,3.509228,2.570570986
7/18/2018 4:00,2.1,4.9,46.5,51.2,3.065952,2.471906861
7/18/2018 5:00,1.6,4.9,41.2,47.9,2.659054,1.973587972
7/18/2018 6:00,1.3,4.7,29.3,43.9,2.5493,1.580659678
7/18/2018 7:00,1,4,55.1,56.1,2.240859,1.655229389
7/18/2018 8:00,1,4.1,NaN,56.3,2.472983,1.721196274
7/18/2018 9:00,1.5,1.8,307.7,31.7,2.619669,1.619840582
7/18/2018 10:00,1.7,2.6,333.4,25.5,2.40529,1.868331365
7/18/2018 11:00,1.4,4.2,357.1,32,2.569199,1.693547301
7/18/2018 12:00,1.4,5.9,22,38.7,3.127394,2.091481241
7/18/2018 13:00,2.1,4.2,47.7,48.1,3.75821,1.881772401
7/18/2018 14:00,3.4,4.9,50.8,49.9,3.948393,2.717570067
7/18/2018 15:00,3.5,4.9,50.4,47.9,3.60248,3.048562257
7/18/2018 16:00,3.6,4.9,72.5,75,3.833202,3.358628025
7/18/2018 17:00,3.8,5,72.1,74.9,3.887086,3.388242257
7/18/2018 18:00,3.8,5.2,79,81.5,3.92628,3.010025362
7/18/2018 19:00,3.7,5,71,72.9,4.412484,2.898045015
7/18/2018 20:00,3.7,5.1,73.6,72.3,4.513938,3.067305499
7/18/2018 21:00,3.3,4.4,60.9,62,4.910789,3.599861284
7/18/2018 22:00,3.8,5.3,76.7,81.1,4.786148,3.271909225
7/18/2018 23:00,3.3,5,86.7,88.2,4.528671,2.985629612
7/19/2018 0:00,3,5.2,85.7,85,4.303649,2.833510309
7/19/2018 1:00,2.2,4.9,84.8,83.4,3.991459,2.019723604
7/19/2018 2:00,1.5,4.5,78.3,87.2,2.760397,1.84475479
7/19/2018 3:00,1.3,4.3,57.7,77.3,2.277234,1.874246059
7/19/2018 4:00,1,4.1,48,75,2.437166,1.885770941
7/19/2018 5:00,1.2,3.9,55.5,77.8,2.350739,1.796684216
7/19/2018 6:00,1,3.9,NaN,83.8,1.951818,1.753670403
7/19/2018 7:00,1.3,4.4,59.1,82.1,1.48876,2.028378439
7/19/2018 8:00,1.4,4.8,79.1,96.9,0.98237,2.223309416
7/19/2018 9:00,1.3,4.7,69.5,94.4,1.229943,2.119500057
7/19/2018 10:00,1.3,5.2,64.4,87.9,1.863282,1.799496608
7/19/2018 11:00,1.2,5.4,53.8,84.4,1.855358,2.368521269
7/19/2018 12:00,1.6,4.9,54,80.2,2.271483,1.98256679
7/19/2018 13:00,2.3,4.4,68.3,82.7,2.484401,1.933578058
7/19/2018 14:00,2.4,3.1,78.1,86.2,2.289354,2.39900517
7/19/2018 15:00,2.3,3,97.3,106.2,2.610515,2.82066629
7/19/2018 16:00,3.3,4.7,147.2,153.3,3.446818,3.467056776
7/19/2018 17:00,4.2,6.1,155.6,163.9,3.943057,4.637589783
7/19/2018 18:00,5.1,7.3,157.7,164.1,4.281547,5.03776795
7/19/2018 19:00,4.6,7,158.8,161.5,4.097956,4.852695171
7/19/2018 20:00,4,6,156.4,161.4,4.134898,4.740847108
7/19/2018 21:00,4.1,6.4,168.6,174.2,4.541211,4.206054606
7/19/2018 22:00,3.6,6,171.9,176.3,4.181109,4.296678834
7/19/2018 23:00,2,3.9,207.6,199.8,3.68727,4.229960467
7/20/2018 0:00,1.9,3.9,171.4,172.7,2.699515,3.081977603
7/20/2018 1:00,2.4,4.7,141.3,150.8,2.319457,2.874051907
7/20/2018 2:00,2.8,5.5,151.1,156.7,1.971437,4.160446206
7/20/2018 3:00,3.8,6.9,149.6,156.7,3.148013,4.832280814
7/20/2018 4:00,4.2,7.7,149.9,156,3.471013,5.253131015
7/20/2018 5:00,4.3,7.5,155.6,159.5,4.312664,5.432080451
7/20/2018 6:00,4.5,7.8,155.1,159.1,4.910449,4.538977447
7/20/2018 7:00,4.7,8,162.8,166.2,3.946299,4.506527385
7/20/2018 8:00,4.5,7.3,182.2,181.7,3.825068,4.452763695
7/20/2018 9:00,3.8,6.3,185.6,184,3.990702,4.43516197
7/20/2018 10:00,3.1,6.4,181.9,185,3.992351,5.075846896
7/20/2018 11:00,3.7,7.3,200.6,206.6,4.049775,4.563876871
7/20/2018 12:00,3.9,6.7,201.4,208.2,5.054759,3.590106011
7/20/2018 13:00,4,6.4,205.3,210.5,3.86571,3.377957411
7/20/2018 14:00,4.6,7.3,221.4,223.7,3.246732,5.491031214
7/20/2018 15:00,4.6,6.7,227.9,229.4,2.703394,5.454884766
7/20/2018 16:00,4.6,7,230.1,231.4,4.158739,4.686638043
7/20/2018 17:00,3.5,5.5,218.2,222.2,4.113028,5.258463103
7/20/2018 18:00,4.9,7.3,236.6,239.5,4.864476,5.09702321
7/20/2018 19:00,3.9,6.5,229.5,233.9,4.121593,5.003735878
7/20/2018 20:00,4.3,6.4,247.9,251,4.288624,5.721045898
7/20/2018 21:00,4.6,6.9,276.6,282.8,1.937697,5.058571109
7/20/2018 22:00,4,6,281.3,286.1,4.627021,3.586517176
7/20/2018 23:00,5.2,8,267.5,273.2,4.504302,4.985557658
7/21/2018 0:00,4.1,6.8,293,298.7,3.730685,5.060316373
7/21/2018 1:00,2.3,4.6,291.8,296.3,3.12547,4.936920906
7/21/2018 2:00,3.5,6.1,255.6,262.3,3.66639,4.674835764
7/21/2018 3:00,4.6,7.4,259.5,266.6,3.461662,4.613490836
7/21/2018 4:00,4.7,7.5,258.7,266.5,4.184608,4.485858715
7/21/2018 5:00,4.5,7.3,267.5,275.5,2.360282,4.455496212
7/21/2018 6:00,3.9,6.4,280.8,287.8,2.650593,4.207291717
7/21/2018 7:00,3,5.4,290.2,300.7,3.56082,4.23072832
7/21/2018 8:00,2.7,4.8,278.9,290.8,4.079802,4.353125089
7/21/2018 9:00,2.8,5.1,285.5,294.7,3.41008,4.696959621
7/21/2018 10:00,3.2,5.5,296.9,309.2,4.502429,3.969030462
7/21/2018 11:00,3.1,5.5,310.7,322.6,3.349553,4.111638536
7/21/2018 12:00,2.8,5.3,317,328.8,4.204757,4.564974239
7/21/2018 13:00,3.6,6.1,314.2,326.2,4.462115,4.689076917
7/21/2018 14:00,3.5,6.2,321.2,333.6,3.84172,5.773002925
7/21/2018 15:00,3.9,7.5,335.2,344.5,4.058304,6.699964195
7/21/2018 16:00,3.4,6.9,341.3,351.7,4.643566,6.865181758
7/21/2018 17:00,2.8,5.3,342.3,350.3,4.788152,6.370216019
7/21/2018 18:00,2.3,4.6,359.3,0.8,4.997312,6.232911668
7/21/2018 19:00,3.4,6.4,337.1,345.6,4.456941,5.920096468
7/21/2018 20:00,3.4,6,345.2,349.1,4.217768,5.699859804
7/21/2018 21:00,3,5.5,358.1,358.9,4.741119,5.623143511
7/21/2018 22:00,2,3.2,14.4,12.8,4.564125,3.492619338
7/21/2018 23:00,2.4,5.1,342.1,348,5.36848,3.615969514
7/22/2018 0:00,3.1,6.2,337.9,347.2,4.819258,3.964074492
7/22/2018 1:00,3.4,7,335,346.4,3.654712,3.911092789
7/22/2018 2:00,3,6.4,346.9,355.4,3.896742,4.439360751
7/22/2018 3:00,2.4,5.7,353.4,357.6,9.67419,4.636500106
7/22/2018 4:00,2.5,5.4,340,350,2.800906,4.967567623
7/22/2018 5:00,2.8,6,338.3,348.9,2.267923,4.980686857
7/22/2018 6:00,2.6,5.8,343.7,353,1.339489,5.204074697
7/22/2018 7:00,2.7,6.3,346.7,356.1,1.099467,5.043559969
7/22/2018 8:00,2.8,6.8,354.5,359.6,1.572563,5.052520666
7/22/2018 9:00,2.7,6.2,353.4,358.4,1.901889,4.990729731
7/22/2018 10:00,2.7,6.2,350.9,357.9,1.998695,4.354518793
7/22/2018 11:00,2.5,5.8,354.8,2.3,1.484186,4.192222104
7/22/2018 12:00,2.4,5.5,347.9,357.8,1.587047,4.688859619
7/22/2018 13:00,3.1,6.4,343.5,352.6,1.62765,4.9825657
7/22/2018 14:00,3.1,6.3,349.3,356.3,1.566664,4.431963087
